QUERY_CLUSTER	SUBJECT_CLUSTER	CLUSTER_SEQUENCE_ID	QUERY_SUBCLUSTERS	SUBJECT_SUBCLUSTERS	DDM_CORRELATION_PEARSON	P-VALUE_PEARSON	DDM_CORRELATION_SPEARMAN	P-VALUE_SPEARMAN	FIXED_SEQ_ID	IG_PAIR	SEQ_ID_RANGE
4ki5C	1knoB	71.23	"['4xzuA', '4xzuE']"	"['2gfbJ', '1knoB']"	0.5778749472806664	0.0	0.7025442371481996	0.0	71.49758454106279	TRUE	"70-80"
4ki5C	3b2uN	51.57	"['4xzuA', '4xzuE']"	"['6b3sF', '3b2vH']"	-0.9704733268597052	0.0	-0.8154373050540038	0.0	54.63414634146342	TRUE	"50-60"
4ki5C	5mesH	63.93	"['4xzuA', '4xzuE']"	"['6qb6H', '5mesH']"	-0.9712467604973383	0.0	-0.8154314424949103	0.0	66.33663366336634	TRUE	"60-70"
4ki5C	6rcvC	63.32	"['4xzuA', '4xzuE']"	"['6rcvH', '6rcqA']"	0.8644546561311673	0.0	0.734298970316569	0.0	69.41747572815534	TRUE	"60-70"
4ki5C	6c6yB	31.11	"['4xzuA', '4xzuE']"	"['6c6xB', '6c6yL']"	-0.8391280725717816	0.0	-0.6669302085601921	0.0	35.051546391752574	TRUE	"30-40"
4ki5C	5a16A	64.6	"['4xzuA', '4xzuE']"	"['5a16A', '4yzfI']"	0.9733039841082441	0.0	0.8046392627018005	0.0	66.18357487922705	TRUE	"60-70"
4ki5C	5k8aH	48.0	"['4xzuA', '4xzuE']"	"['3ixtA', '4zypK']"	0.9657944918577823	0.0	0.7855169558617091	0.0	52.97029702970298	TRUE	"40-50"
4ki5C	2dquH	62.78	"['4xzuA', '4xzuE']"	"['2dqtH', '2dtmH']"	-0.9622706936058835	0.0	-0.7753744615768965	0.0	66.99029126213593	TRUE	"60-70"
4ki5C	3mj8H	61.01	"['4xzuA', '4xzuE']"	"['3mj8H', '3mj9H']"	-0.9791815424056954	0.0	-0.8157060889029136	0.0	63.10679611650486	TRUE	"60-70"
4ki5C	6p3sA	53.04	"['4xzuA', '4xzuE']"	"['6p3sM', '6p3sI']"	-0.9697473482226433	0.0	-0.8154050171489577	0.0	57.711442786069654	TRUE	"50-60"
4ki5C	5m6aA	32.29	"['4xzuA', '4xzuE']"	"['5m6aA', '5m6aC']"	0.9243406064139583	0.0	0.7259080426481022	0.0	35.8974358974359	TRUE	"30-40"
4ki5C	5az2H	64.22	"['4xzuA', '4xzuE']"	"['5az2H', '5e8dH']"	0.9492077375225454	0.0	0.7632829188967352	0.0	66.34615384615384	TRUE	"60-70"
4ki5C	1jnhB	62.39	"['4xzuA', '4xzuE']"	"['1jn6B', '1jnhB']"	-0.873925093795177	0.0	-0.6609641021070557	0.0	64.2156862745098	TRUE	"60-70"
4ki5C	2gjzH	61.26	"['4xzuA', '4xzuE']"	"['2gjzB', '2gk0B']"	-0.972892087163463	0.0	-0.808602844080939	0.0	62.62135922330098	TRUE	"60-70"
4ki5C	5vkkH	59.91	"['4xzuA', '4xzuE']"	"['5vl3H', '5vkkA']"	-0.881200986612026	0.0	-0.7263421480163467	0.0	61.951219512195124	TRUE	"50-60"
4ki5C	4dagL	30.32	"['4xzuA', '4xzuE']"	"['6iebF', '5y2kH']"	-0.9041859403982279	0.0	-0.7120958400148016	0.0	34.065934065934066	TRUE	"30-40"
4ki5C	5lspL	29.78	"['4xzuA', '4xzuE']"	"['5lspT', '5lspL']"	-0.8091964974283465	0.0	-0.6172906726837492	0.0	33.50515463917525	TRUE	"20-30"
4ki5C	3macL	32.59	"['4xzuA', '4xzuE']"	"['3ma9L', '4khxL']"	0.696192870919757	0.0	0.5348404494494727	0.0	37.56613756613756	TRUE	"30-40"
4ki5C	3g5zB	60.83	"['4xzuA', '4xzuE']"	"['3g5zB', '3g5xB']"	0.9742320098188099	0.0	0.8384287237575683	0.0	60.86956521739131	TRUE	"60-70"
4ki5C	3g6dH	55.75	"['4xzuA', '4xzuE']"	"['3g6aH', '3g6dH']"	-0.9726411327937331	0.0	-0.7992429253128662	0.0	60.48780487804878	TRUE	"50-60"
4ki5C	5y2mI	52.84	"['4xzuA', '4xzuE']"	"['5y2kA', '5y2mK']"	-0.902518514536548	0.0	-0.715480000624532	0.0	57.00483091787439	TRUE	"50-60"
4ki5C	6vl8E	72.35	"['4xzuA', '4xzuE']"	"['6vl9H', '6vl8A']"	-0.9388422280903311	0.0	-0.746182037999338	0.0	75.1219512195122	TRUE	"70-80"
4ki5C	4nrxH	55.41	"['4xzuA', '4xzuE']"	"['4nrxA', '4nrzH']"	0.9826909369483485	0.0	0.83034633886476	0.0	60.38647342995169	TRUE	"50-60"
4ki5C	6db5H	57.96	"['4xzuA', '4xzuE']"	"['6db5I', '6db5H']"	-0.9641971008760604	0.0	-0.7872356009910265	0.0	62.019230769230774	TRUE	"50-60"
4ki5C	6pzhA	30.77	"['4xzuA', '4xzuE']"	"['5kjrL', '6pzhA']"	-0.925051053885022	0.0	-0.7173083038445413	0.0	34.75935828877005	TRUE	"30-40"
4ki5C	6cbjH	54.82	"['4xzuA', '4xzuE']"	"['6cbjH', '5tplH']"	0.9515661201549183	0.0	0.7784677681623104	0.0	59.22330097087378	TRUE	"50-60"
4ki5C	5t4zH	45.61	"['4xzuA', '4xzuE']"	"['5iieH', '5iieA']"	0.9727851831565634	0.0	0.818642009480207	0.0	50.256410256410255	TRUE	"40-50"
4ki5C	4x8jH	67.27	"['4xzuA', '4xzuE']"	"['4x8jA', '4x8jH']"	0.9786933050469097	0.0	0.8210001350536259	0.0	71.72774869109948	TRUE	"60-70"
4ki5C	6qkdJ	54.42	"['4xzuA', '4xzuE']"	"['6qkdI', '6qkdJ']"	0.04927911708594249	1.1122899354993565e-24	0.09304201201509045	8.628722918602423e-84	58.17307692307693	TRUE	"50-60"
4ki5C	5xhvH	57.47	"['4xzuA', '4xzuE']"	"['5xhvP', '5xhvH']"	0.9496712381089372	0.0	0.7792647456740774	0.0	60.57692307692307	TRUE	"50-60"
4ki5C	5vh4H	52.94	"['4xzuA', '4xzuE']"	"['6ugvA', '6uguH']"	0.9671320283556202	0.0	0.7632878337243176	0.0	55.55555555555556	TRUE	"50-60"
4ki5C	5bk2C	55.51	"['4xzuA', '4xzuE']"	"['4xgzG', '4rrpG']"	0.9206357732906483	0.0	0.7625975600769159	0.0	60.57692307692307	TRUE	"50-60"
4ki5C	3hmwH	57.27	"['4xzuA', '4xzuE']"	"['3hmxH', '3hmwH']"	-0.9482645824930377	0.0	-0.7837347540630485	0.0	59.90338164251207	TRUE	"50-60"
4ki5C	4risH	55.51	"['4xzuA', '4xzuE']"	"['4hpoH', '4risH']"	-0.8478742857920769	0.0	-0.6645159563502158	0.0	60.78431372549019	TRUE	"50-60"
4ki5C	5xhvL	27.31	"['4xzuA', '4xzuE']"	"['5xhvQ', '5xhvL']"	-0.7690147352148774	0.0	-0.5782031695087447	0.0	31.25	TRUE	"20-30"
4ki5C	6kvfH	57.4	"['4xzuA', '4xzuE']"	"['6kvfH', '6kvfA']"	-0.9070727055297477	0.0	-0.7147155904113965	0.0	62.43654822335025	TRUE	"50-60"
4ki5C	7c94E	63.96	"['4xzuA', '4xzuE']"	"['7c95B', '7c94E']"	0.9750782660768603	0.0	0.8006946503396332	0.0	67.3076923076923	TRUE	"60-70"
4ki5C	6ammL	29.2	"['4xzuA', '4xzuE']"	"['6anpA', '6ao0L']"	0.556539052036024	0.0	0.4553391050154115	0.0	32.98969072164948	TRUE	"20-30"
4ki5C	1ynlH	65.6	"['4xzuA', '4xzuE']"	"['1cgsH', '2cgrH']"	-0.9412334337112969	0.0	-0.8016219283317267	0.0	65.21739130434783	TRUE	"60-70"
4ki5C	6a77H	63.35	"['4xzuA', '4xzuE']"	"['6a76H', '6a77H']"	-0.966573755769914	0.0	-0.8102529398246546	0.0	64.73429951690821	TRUE	"60-70"
4ki5C	4yhmH	59.09	"['4xzuA', '4xzuE']"	"['4ygvF', '4yhlH']"	0.9433010723893738	0.0	0.7797737277110361	0.0	61.53846153846154	TRUE	"50-60"
4knyB	4s04A	33.33	"['4kfcA', '4kfcB']"	"['4s04B', '4s05A']"	-0.5806562675964184	0.0	-0.5737387717437793	0.0	34.76190476190476	FALSE	"30-40"
4knyB	5u8kB	28.51	"['4kfcA', '4kfcB']"	"['5u8kB', '5u8mB']"	0.774400460441992	0.0	0.6975835745356005	0.0	29.629629629629626	FALSE	"20-30"
4kr5B	1lstA	27.88	"['4kr5B', '4kqpA']"	"['1lahE', '2laoA']"	-0.8844340736444558	0.0	-0.7240033665479801	0.0	29.03225806451613	FALSE	"20-30"
4kr5B	1wdnA	34.38	"['4kr5B', '4kqpA']"	"['1gggB', '1wdnA']"	0.9517489500680791	0.0	0.7994626257417824	0.0	35.648148148148145	FALSE	"30-40"
4ks0B	3khdB	41.93	"['3qv9A', '4ks0B']"	"['3khdA', '6kshC']"	0.853108610323071	0.0	0.5826064814146956	0.0	44.3010752688172	FALSE	"40-50"
4ks0B	3gg8C	42.07	"['3qv9A', '4ks0B']"	"['3eoeC', '3gg8B']"	0.8550182053981513	0.0	0.5032454852939942	0.0	45.19015659955257	FALSE	"40-50"
4kxzH	2zuqC	57.08	"['3eo1B', '4kxzH']"	"['2zuqF', '2zuqC']"	0.9199635899830585	0.0	0.7495259469336658	0.0	60.0	TRUE	"50-60"
4kxzH	1b6dA	28.57	"['3eo1B', '4kxzH']"	"['1b6dA', '1b6dB']"	0.8539855484890854	0.0	0.69221643856613	0.0	32.48730964467005	TRUE	"20-30"
4kxzH	6phbC	29.39	"['3eo1B', '4kxzH']"	"['5uqyC', '5f7eL']"	0.6948460676891668	0.0	0.6560925011305211	0.0	35.91160220994475	TRUE	"20-30"
4kxzH	5uxqH	70.59	"['3eo1B', '4kxzH']"	"['5uy3H', '5uxqH']"	0.9167916393068415	0.0	0.7498340873772097	0.0	77.88461538461539	TRUE	"70-80"
4kxzH	6umjH	67.25	"['3eo1B', '4kxzH']"	"['6umhh', '6umjH']"	0.7974427723246603	0.0	0.6817800349531616	0.0	70.23255813953489	TRUE	"60-70"
4kxzH	4lvhB	70.18	"['3eo1B', '4kxzH']"	"['4lvhK', '4uv7H']"	-0.7858975481816439	0.0	-0.6550221203577057	0.0	71.42857142857143	TRUE	"70-80"
4kxzH	3b2uN	65.16	"['3eo1B', '4kxzH']"	"['6b3sF', '3b2vH']"	0.933086554160221	0.0	0.7796655526979478	0.0	66.35071090047393	TRUE	"60-70"
4kxzH	1knoB	55.71	"['3eo1B', '4kxzH']"	"['2gfbJ', '1knoB']"	-0.5284157718616274	0.0	-0.6875006339874831	0.0	57.54716981132076	TRUE	"50-60"
4kxzH	4jj5B	56.88	"['3eo1B', '4kxzH']"	"['4isvB', '4jj5B']"	-0.8856325568115585	0.0	-0.684614996062723	0.0	59.02439024390244	TRUE	"50-60"
4kxzH	6kvfH	81.28	"['3eo1B', '4kxzH']"	"['6kvfH', '6kvfA']"	0.9100412577196682	0.0	0.7239144631381288	0.0	82.4390243902439	TRUE	"80-90"
4kxzH	1a4kB	69.41	"['3eo1B', '4kxzH']"	"['1a4jB', '1a4kH']"	0.9301988004226381	0.0	0.7832009337030278	0.0	69.81132075471697	TRUE	"60-70"
4kxzH	6db5H	78.57	"['3eo1B', '4kxzH']"	"['6db5I', '6db5H']"	0.924421718044727	0.0	0.7751891830416588	0.0	80.46511627906978	TRUE	"70-80"
4kxzH	4nrxH	70.74	"['3eo1B', '4kxzH']"	"['4nrxA', '4nrzH']"	-0.9397413265426889	0.0	-0.7951227422422239	0.0	74.17840375586854	TRUE	"70-80"
4kxzH	3eobL	28.63	"['3eo1B', '4kxzH']"	"['3eobA', '3eo9L']"	0.7419953267542805	0.0	0.5680142580682686	0.0	33.50515463917525	TRUE	"20-30"
4kxzH	4qhlA	64.25	"['3eo1B', '4kxzH']"	"['4qhmE', '4qhlA']"	0.9209765263527658	0.0	0.7767758983610591	0.0	65.09433962264151	TRUE	"60-70"
4kxzH	6a77H	54.3	"['3eo1B', '4kxzH']"	"['6a76H', '6a77H']"	0.9282513292391918	0.0	0.767654209284283	0.0	56.872037914691944	TRUE	"50-60"
4kxzH	5lspL	28.57	"['3eo1B', '4kxzH']"	"['5lspT', '5lspL']"	0.8108487267634409	0.0	0.6149568780248547	0.0	32.804232804232804	TRUE	"20-30"
4kxzH	4d9lJ	83.18	"['3eo1B', '4kxzH']"	"['4d9lJ', '4d9lH']"	0.8183788630108215	0.0	0.6796692803539816	0.0	83.72093023255815	TRUE	"80-90"
4kxzH	5i17B	86.3	"['3eo1B', '4kxzH']"	"['4dn4H', '4dn3H']"	0.9304042084340595	0.0	0.7562509415218187	0.0	87.20379146919431	TRUE	"80-90"
4kxzH	1cicD	54.13	"['3eo1B', '4kxzH']"	"['1fdlH', '1cicD']"	0.9230351009454811	0.0	0.7652536780147573	0.0	55.769230769230774	TRUE	"50-60"
4kxzH	1jpsH	69.41	"['3eo1B', '4kxzH']"	"['1pg7I', '1jpsH']"	0.928411881660264	0.0	0.7813631608997021	0.0	71.09004739336493	TRUE	"60-70"
4kxzH	3so3B	29.65	"['3eo1B', '4kxzH']"	"['4dn4L', '3f12C']"	0.5095826666225746	0.0	0.3491758796350549	0.0	34.51776649746193	TRUE	"20-30"
4kxzH	6d9gA	62.56	"['3eo1B', '4kxzH']"	"['6d9gA', '6d9gC']"	-0.9062037728535329	0.0	-0.7462590198159879	0.0	63.67924528301887	TRUE	"60-70"
4kxzH	5xhvH	71.69	"['3eo1B', '4kxzH']"	"['5xhvP', '5xhvH']"	-0.9145034681552426	0.0	-0.7663366913462072	0.0	72.09302325581395	TRUE	"70-80"
4kxzH	6rcvC	72.69	"['3eo1B', '4kxzH']"	"['6rcvH', '6rcqA']"	-0.8635532108424157	0.0	-0.7500060168474301	0.0	76.77725118483413	TRUE	"70-80"
4kxzH	6ofiH	80.09	"['3eo1B', '4kxzH']"	"['6oedC', '6ofiH']"	0.9138944819615977	0.0	0.7501433339917747	0.0	82.6923076923077	TRUE	"80-90"
4kxzH	6pzhA	31.42	"['3eo1B', '4kxzH']"	"['5kjrL', '6pzhA']"	0.8721520579069703	0.0	0.7176298420079577	0.0	31.794871794871792	TRUE	"30-40"
4kxzH	6cbjH	72.57	"['3eo1B', '4kxzH']"	"['6cbjH', '5tplH']"	-0.9116470545599858	0.0	-0.7760127572289485	0.0	75.47169811320755	TRUE	"70-80"
4kxzH	5vh4H	66.06	"['3eo1B', '4kxzH']"	"['6ugvA', '6uguH']"	-0.9386348370184654	0.0	-0.7732449910285251	0.0	67.77251184834124	TRUE	"60-70"
4kxzH	5a16A	47.09	"['3eo1B', '4kxzH']"	"['5a16A', '4yzfI']"	-0.9153153895048758	0.0	-0.7596592559820422	0.0	49.29577464788733	TRUE	"40-50"
1i9rL	5y11B	84.47	"['1i9rM', '6bjzL']"	"['1yylL', '6ofiL']"	0.9326475846978829	0.0	0.7871858862333632	0.0	87.14285714285714	TRUE	"80-90"
1i9rL	4ki5C	29.52	"['1i9rM', '6bjzL']"	"['4xzuA', '4xzuE']"	0.7967738336914084	0.0	0.6254535334830189	0.0	33.33333333333333	TRUE	"20-30"
1i9rL	5dk3A	90.83	"['1i9rM', '6bjzL']"	"['5ggsB', '5dk3A']"	0.9856009082025412	0.0	0.851626463454044	0.0	91.1214953271028	TRUE	"90-100"
1i9rL	1knoB	26.87	"['1i9rM', '6bjzL']"	"['2gfbJ', '1knoB']"	0.509580407599831	0.0	0.5141926305870483	0.0	30.96446700507614	TRUE	"20-30"
1i9rL	3aazB	81.28	"['1i9rM', '6bjzL']"	"['5mo9L', '6pydB']"	-0.9659745698616743	0.0	-0.8110865986986715	0.0	82.29665071770334	TRUE	"80-90"
1i9rL	5bk0A	81.57	"['1i9rM', '6bjzL']"	"['6azxD', '5bk0A']"	-0.9725064454334784	0.0	-0.802254915375704	0.0	81.77570093457945	TRUE	"80-90"
1i9rL	6ugsL	83.03	"['1i9rM', '6bjzL']"	"['5vh4B', '5vh3B']"	-0.9727839354338904	0.0	-0.821485672175087	0.0	84.76190476190476	TRUE	"80-90"
1i9rL	6fs0L	43.69	"['1i9rM', '6bjzL']"	"['6qb6L', '5mesL']"	0.8796493237237457	0.0	0.6632792363066145	0.0	48.756218905472636	TRUE	"40-50"
1i9rL	7c94E	25.52	"['1i9rM', '6bjzL']"	"['7c95B', '7c94E']"	0.8002732084834177	0.0	0.6229366443568656	0.0	30.927835051546392	TRUE	"20-30"
4kxzH	3eotL	26.96	"['3eo1B', '4kxzH']"	"['2b2xL', '3eotL']"	-0.12467415698144628	2.02303067832044e-122	-0.5149466430936259	0.0	31.914893617021278	TRUE	"20-30"
4kxzH	1uj3A	29.07	"['3eo1B', '4kxzH']"	"['5ob5L', '1pg7L']"	0.8015009842466574	0.0	0.5844229024372045	0.0	32.30769230769231	TRUE	"20-30"
4kxzH	4r96H	78.54	"['3eo1B', '4kxzH']"	"['4r96B', '4r96F']"	-0.9442026653882869	0.0	-0.7795391992846603	0.0	80.09478672985783	TRUE	"70-80"
4kxzH	6okmH	80.37	"['3eo1B', '4kxzH']"	"['6ogxH', '6okmH']"	-0.9295811296882851	0.0	-0.7523529234778514	0.0	83.98058252427184	TRUE	"80-90"
4kxzH	5mesH	58.72	"['3eo1B', '4kxzH']"	"['6qb6H', '5mesH']"	0.9170678267504793	0.0	0.734218494624181	0.0	61.083743842364534	TRUE	"50-60"
4kxzH	2dquH	54.87	"['3eo1B', '4kxzH']"	"['2dqtH', '2dtmH']"	0.930133641453692	0.0	0.7616086886650003	0.0	60.396039603960396	TRUE	"50-60"
4kxzH	3lmjL	29.91	"['3eo1B', '4kxzH']"	"['3lmjL', '3lqaL']"	0.8339165016560822	0.0	0.686635112022137	0.0	31.443298969072163	TRUE	"20-30"
4kxzH	7c94E	56.82	"['3eo1B', '4kxzH']"	"['7c95B', '7c94E']"	-0.9345583893474673	0.0	-0.7826944639985531	0.0	58.767772511848335	TRUE	"50-60"
4kxzH	6anpH	69.6	"['3eo1B', '4kxzH']"	"['6anpB', '6ao0H']"	-0.36233657252132023	0.0	-0.2905782823910489	0.0	74.61139896373057	TRUE	"60-70"
4kxzH	4xwgH	68.89	"['3eo1B', '4kxzH']"	"['4xx1H', '4xx1E']"	-0.9363232126287009	0.0	-0.7858629583428572	0.0	71.56398104265402	TRUE	"60-70"
4kxzH	2v7hH	61.93	"['3eo1B', '4kxzH']"	"['2v7hH', '2v7hB']"	0.9184279453509491	0.0	0.7681665769092803	0.0	63.63636363636363	TRUE	"60-70"
4kxzH	4u6hA	57.99	"['3eo1B', '4kxzH']"	"['4u6hA', '4u6hC']"	-0.9290964965495863	0.0	-0.7766205852386251	0.0	59.43396226415094	TRUE	"50-60"
4kxzH	5w1gH	67.12	"['3eo1B', '4kxzH']"	"['5w1mF', '5w1gH']"	0.9381854508817427	0.0	0.7828223118892156	0.0	69.48356807511738	TRUE	"60-70"
4kxzH	5w4lH	71.23	"['3eo1B', '4kxzH']"	"['3tnnE', '5w4lH']"	-0.9348659889698268	0.0	-0.7613808339301095	0.0	73.07692307692307	TRUE	"70-80"
4kxzH	5t4zH	60.0	"['3eo1B', '4kxzH']"	"['5iieH', '5iieA']"	-0.9380012548171492	0.0	-0.7790609234911898	0.0	60.09852216748769	TRUE	"60-70"
4kxzH	3lmjH	76.79	"['3eo1B', '4kxzH']"	"['3lqaH', '3lmjH']"	0.906165025452261	0.0	0.7701854434099679	0.0	78.6046511627907	TRUE	"70-80"
4kxzH	3n9gL	30.26	"['3eo1B', '4kxzH']"	"['4wuuD', '3n9gL']"	-0.6114569472225831	0.0	-0.47011997606492795	0.0	34.07821229050279	TRUE	"30-40"
4kxzH	6nisH	65.45	"['3eo1B', '4kxzH']"	"['6nipH', '6nisH']"	0.8885888048474166	0.0	0.7275041265298878	0.0	65.42056074766354	TRUE	"60-70"
4kxzH	6wizH	64.6	"['3eo1B', '4kxzH']"	"['6wizH', '6wiyH']"	0.718374229819803	0.0	0.5561364386743541	0.0	66.51162790697674	TRUE	"60-70"
4kxzH	6glwL	31.11	"['3eo1B', '4kxzH']"	"['6glwL', '6glwD']"	0.8524462270076923	0.0	0.7053563019259704	0.0	35.483870967741936	TRUE	"30-40"
4kxzH	1ynlH	59.82	"['3eo1B', '4kxzH']"	"['1cgsH', '2cgrH']"	0.9022560550424952	0.0	0.7764063122324706	0.0	62.67942583732058	TRUE	"50-60"
4kxzH	1za3B	68.42	"['3eo1B', '4kxzH']"	"['1za3B', '1za3H']"	-0.9412548262846353	0.0	-0.792638883497025	0.0	71.83098591549296	TRUE	"60-70"
4kxzH	6wj1H	62.72	"['3eo1B', '4kxzH']"	"['6wj1G', '6wj1H']"	0.9287007157171165	0.0	0.7728313915948635	0.0	65.72769953051643	TRUE	"60-70"
4kxzH	3ulsH	70.72	"['3eo1B', '4kxzH']"	"['3ulsH', '3ulvD']"	0.9065318281855814	0.0	0.765587247192467	0.0	71.22641509433963	TRUE	"70-80"
4kxzH	3eoaH	70.45	"['3eo1B', '4kxzH']"	"['3eobH', '3eo9H']"	-0.9338163398332694	0.0	-0.7630834411390497	0.0	71.56398104265402	TRUE	"70-80"
4kxzH	5itbH	71.43	"['3eo1B', '4kxzH']"	"['5j3dC', '5itbH']"	-0.9038705608084776	0.0	-0.7438718541908385	0.0	72.51184834123224	TRUE	"70-80"
4kxzH	3u0wL	27.11	"['3eo1B', '4kxzH']"	"['3u0wL', '6faxL']"	-0.740726778112103	0.0	-0.583418298440854	0.0	31.122448979591837	TRUE	"20-30"
4kxzH	4dagL	28.38	"['3eo1B', '4kxzH']"	"['6iebF', '5y2kH']"	0.8478028961162863	0.0	0.6842901383438209	0.0	32.608695652173914	TRUE	"20-30"
4kxzH	6mubH	63.06	"['3eo1B', '4kxzH']"	"['3ob0H', '3oauH']"	0.46365083581628724	0.0	0.43358548917442397	0.0	64.31924882629107	TRUE	"60-70"
4kxzH	4s1rH	65.8	"['3eo1B', '4kxzH']"	"['4s1rH', '4xnyH']"	-0.6148774023506085	0.0	-0.5124676746991879	0.0	68.83720930232559	TRUE	"60-70"
4kxzH	4gsdH	66.82	"['3eo1B', '4kxzH']"	"['4xnqH', '4gsdH']"	0.9107909948088949	0.0	0.7717023018265857	0.0	69.33962264150944	TRUE	"60-70"
4kxzH	5m6iB	29.28	"['3eo1B', '4kxzH']"	"['5m6iA', '5m6iB']"	0.6297549274153994	0.0	0.5766223879333555	0.0	31.343283582089555	TRUE	"20-30"
4kxzH	5az2H	60.09	"['3eo1B', '4kxzH']"	"['5az2H', '5e8dH']"	-0.9075490973261656	0.0	-0.7638759251711299	0.0	62.20095693779905	TRUE	"60-70"
4kxzH	5bk0B	67.73	"['3eo1B', '4kxzH']"	"['6azxC', '5bk0B']"	-0.9382305526848503	0.0	-0.7770442909771833	0.0	68.75	TRUE	"60-70"
4kxzH	6meiH	82.22	"['3eo1B', '4kxzH']"	"['6meiH', '6medC']"	0.9297806233741053	0.0	0.7970900074526593	0.0	85.04672897196261	TRUE	"80-90"
4kxzH	4fqhA	79.09	"['3eo1B', '4kxzH']"	"['4fqvJ', '6cnvH']"	0.8993095984605168	0.0	0.7181139296628212	0.0	79.81220657276995	TRUE	"70-80"
4kxzH	6bjzH	77.17	"['3eo1B', '4kxzH']"	"['1i9rH', '6bjzH']"	0.9254506845227578	0.0	0.7675068776891649	0.0	77.93427230046949	TRUE	"70-80"
4kxzH	6p3sA	64.91	"['3eo1B', '4kxzH']"	"['6p3sM', '6p3sI']"	0.9301967798076931	0.0	0.7682090340591777	0.0	67.96116504854369	TRUE	"60-70"
4kxzH	4yhmH	80.45	"['3eo1B', '4kxzH']"	"['4ygvF', '4yhlH']"	-0.9237187812485534	0.0	-0.7598966736113686	0.0	81.69014084507043	TRUE	"80-90"
4kxzH	3nz8A	62.21	"['3eo1B', '4kxzH']"	"['3nz8H', '3nz8A']"	0.9188852467649896	0.0	0.764979245981369	0.0	63.20754716981132	TRUE	"60-70"
4kxzH	6bliA	65.04	"['3eo1B', '4kxzH']"	"['6bliG', '6bliA']"	0.9293377067837043	0.0	0.7741769863317238	0.0	67.9245283018868	TRUE	"60-70"
4kxzH	3g6dH	72.4	"['3eo1B', '4kxzH']"	"['3g6aH', '3g6dH']"	0.9315289690351128	0.0	0.7920082214989406	0.0	73.0232558139535	TRUE	"70-80"
4kxzH	7jx3C	69.78	"['3eo1B', '4kxzH']"	"['7jxcH', '7jx3C']"	0.8716478768148929	0.0	0.7515733215554511	0.0	74.39613526570048	TRUE	"60-70"
4kxzH	3qg6B	50.68	"['3eo1B', '4kxzH']"	"['3qg6H', '3qg7H']"	0.9266352081259052	0.0	0.7588119103178644	0.0	54.41176470588235	TRUE	"50-60"
4kxzH	2virB	55.2	"['3eo1B', '4kxzH']"	"['2visB', '1gigH']"	0.9346649657207063	0.0	0.7993277749178846	0.0	56.872037914691944	TRUE	"50-60"
4kxzH	6glwH	70.72	"['3eo1B', '4kxzH']"	"['6glwH', '6glwC']"	-0.9328230063322427	0.0	-0.7774947563124932	0.0	71.83098591549296	TRUE	"70-80"
4kxzH	6grzA	28.89	"['3eo1B', '4kxzH']"	"['6grzB', '6grzA']"	0.8326023942313374	0.0	0.6797016487704469	0.0	31.818181818181817	TRUE	"20-30"
4kxzH	4mxvF	70.78	"['3eo1B', '4kxzH']"	"['4mxwW', '4mxvY']"	-0.9362859487403897	0.0	-0.7676524039429272	0.0	74.28571428571429	TRUE	"70-80"
4kxzH	6qkdJ	66.37	"['3eo1B', '4kxzH']"	"['6qkdI', '6qkdJ']"	0.02547078739911494	6.644325118351071e-08	-0.0028366687559787797	0.547601393131579	69.33962264150944	TRUE	"60-70"
4kxzH	5lspH	79.0	"['3eo1B', '4kxzH']"	"['5lspS', '5lspH']"	-0.9291814293068026	0.0	-0.7862245140129476	0.0	79.43925233644859	TRUE	"70-80"
4kxzH	6phcA	66.96	"['3eo1B', '4kxzH']"	"['6phhA', '6phgA']"	0.8883916216811361	0.0	0.7435557061441296	0.0	68.69158878504673	TRUE	"60-70"
4kxzH	4risH	73.33	"['3eo1B', '4kxzH']"	"['4hpoH', '4risH']"	0.772723778410991	0.0	0.6372343545191257	0.0	76.19047619047619	TRUE	"70-80"
4kxzH	6ca7H	64.81	"['3eo1B', '4kxzH']"	"['6ca9D', '6ca7H']"	-0.10683575041326811	3.289332965265481e-114	-0.15617186020422508	2.5797961148855307e-243	71.22641509433963	TRUE	"60-70"
4kxzH	6c6xE	67.58	"['3eo1B', '4kxzH']"	"['6c6xC', '6c6yH']"	-0.9257951852227516	0.0	-0.799359733643485	0.0	67.94258373205741	TRUE	"60-70"
4kxzH	6dlbH	76.0	"['3eo1B', '4kxzH']"	"['4hkxA', '4hk3J']"	0.8959735344822051	0.0	0.7334657388379724	0.0	80.76923076923077	TRUE	"70-80"
4kxzH	4x8jH	54.02	"['3eo1B', '4kxzH']"	"['4x8jA', '4x8jH']"	-0.9188089985279392	0.0	-0.7647174333053757	0.0	60.62176165803109	TRUE	"50-60"
4kxzH	4odvH	53.39	"['3eo1B', '4kxzH']"	"['4odvH', '4odwH']"	-0.7710715489130164	0.0	-0.6906750481984435	0.0	55.714285714285715	TRUE	"50-60"
4kxzH	3skjH	67.4	"['3eo1B', '4kxzH']"	"['3skjI', '3skjH']"	-0.9130566907237355	0.0	-0.7752250675931779	0.0	70.09345794392523	TRUE	"60-70"
4kxzH	2gjzH	52.04	"['3eo1B', '4kxzH']"	"['2gjzB', '2gk0B']"	0.9244574219040782	0.0	0.7708705283452192	0.0	54.285714285714285	TRUE	"50-60"
